Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_39_697.jpg;0;0;0;0;97.54265;81.7646;0.0002346055;268.9552;-2.351214E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_39_747.jpg;0;0;0;0;97.54265;81.7646;0.0002346096;268.9552;-2.796425E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_39_797.jpg;0;0;0;0;97.54265;81.7646;0.0002346153;268.9552;-3.425057E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_39_847.jpg;0;0;0;0;97.54265;81.7646;0.000234192;268.9552;-3.819132E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_39_897.jpg;0;0;0;0;97.54265;81.7646;0.000234197;268.9552;-4.359389E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_39_947.jpg;0;0;0;0;97.54265;81.7646;0.000233773;268.9552;-4.683431E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_39_999.jpg;0;0;0;0;97.54265;81.7646;0.0002337769;268.9552;-5.115302E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_047.jpg;0;0;0;0;97.54265;81.7646;0.0002339927;268.9552;-5.365142E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_097.jpg;0;0;0;0;97.54265;81.7646;0.0002339955;268.9552;-5.671955E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_148.jpg;0;0;0;0;97.54265;81.7646;0.0002339969;268.9552;-5.828696E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_197.jpg;0;0;0;0;97.54265;81.7646;0.0002339984;268.9552;-5.992106E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_247.jpg;0;0;0;0;97.54265;81.7646;0.0002339989;268.9552;-6.052135E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_297.jpg;0;0;0;0;97.54265;81.7646;0.0002339991;268.9552;-6.072145E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_351.jpg;0;0;0;0;97.54265;81.7646;0.0002339988;268.9552;-6.037128E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_401.jpg;0;0;0;0;97.54265;81.7646;0.0002339976;268.9552;-5.912069E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_451.jpg;0;0;0;0;97.54265;81.7646;0.0002339965;268.9552;-5.782007E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_500.jpg;0;0;0;0;97.54265;81.7646;0.000233994;268.9552;-5.515214E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_550.jpg;0;0;0;0;97.54265;81.7646;0.000233992;268.9552;-5.290107E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_600.jpg;0;0;0;0;97.54265;81.7646;0.0002339884;268.9552;-4.898255E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_651.jpg;0;0;0;0;97.54265;81.7646;0.0002339857;268.9552;-4.601447E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_701.jpg;0;0;0;0;97.54265;81.7646;0.0002339812;268.9552;-4.106212E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_750.jpg;0;0;0;0;97.54265;81.7646;0.0002339778;268.9552;-3.739372E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_801.jpg;0;0;0;0;97.54265;81.7646;0.0002339724;268.9552;-3.144089E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_851.jpg;0;0;0;0;97.54265;81.7646;0.0002339686;268.9552;-2.722223E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_901.jpg;0;0;0;0;97.54265;81.7646;0.0002339624;268.9552;-2.051905E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_40_951.jpg;1.505103;0;0;0;97.54265;81.7646;0.0002339574;269.0455;-1.831597E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_001.jpg;3.766036;0;0;0;97.54265;81.7646;0.0002347997;269.5877;-2.900446E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_051.jpg;6.00251;0;0;0;97.54265;81.7646;0.000235846;270.2174;-4.946811E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_097.jpg;8.121971;0;0;0;97.54265;81.7646;0.0002353212;271.5605;-9.452332E-06
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_147.jpg;10.37625;0;0;0;97.54265;81.7646;0.0002360553;272.7146;-1.235942E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_198.jpg;12.59377;0;0;0;97.54265;81.7646;0.000237013;274.8474;-1.80082E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_247.jpg;14.83783;0;0;0;97.54265;81.7646;0.0002370342;276.5845;-2.344449E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_301.jpg;15;0;0;0;97.54265;81.7646;0.0002346192;279.2845;-3.005295E-05
